date,district,tickets,prediction
2022-09-21,ธนบุรี,8,11.048243813380036
2022-09-21,บางกอกน้อย,4,8.461404754982713
2022-09-21,ประเวศ,15,18.723108962829194
2022-09-21,ยานนาวา,6,8.033344812332352
2022-09-21,ลาดพร้าว,16,7.87200436610876
2022-09-21,สัมพันธวงศ์,3,5.509476071190146
2022-09-21,สายไหม,7,7.997925145659832
2022-09-22,คลองสาน,3,8.21109440232269
2022-09-22,คันนายาว,5,9.794151198782991
2022-09-22,ตลิ่งชัน,2,7.573299909728429
2022-09-22,ทวีวัฒนา,5,5.917643012770847
2022-09-22,บางคอแหลม,3,6.405929674521393
2022-09-22,บางนา,14,13.71956677066322
2022-09-22,บางรัก,8,14.765490272357667
2022-09-22,พระนคร,11,8.655011220928262
2022-09-22,ยานนาวา,7,8.012118156988546
2022-09-22,ลาดพร้าว,1,12.496108227212344
2022-09-22,สะพานสูง,12,9.304815491480626
2022-09-22,หนองแขม,4,9.794151198782991
2022-09-23,ดอนเมือง,2,7.330428582123716
2022-09-23,บางกอกน้อย,2,9.930880504762609
2022-09-23,บางคอแหลม,3,6.739447307471613
2022-09-23,ปทุมวัน,13,15.071923639031377
2022-09-23,ยานนาวา,3,8.261479892374787
2022-09-23,ลาดกระบัง,20,16.650150299321552
2022-09-23,วัฒนา,18,21.544770805199605
2022-09-23,สวนหลวง,8,15.845458348358582
2022-09-23,สะพานสูง,6,10.48105089283618
2022-09-24,คลองสาน,5,6.0518852721772385
2022-09-24,จอมทอง,5,9.140327246735522
2022-09-24,ดอนเมือง,5,6.595732922751568
2022-09-24,ธนบุรี,6,8.336279215507052
2022-09-24,บางกะปิ,6,17.066068473750555
2022-09-24,บางคอแหลม,3,6.721582376200999
2022-09-24,บางพลัด,5,8.448772142332382
2022-09-24,ภาษีเจริญ,10,7.634860499209024
2022-09-24,หนองแขม,4,6.002991383789565
2022-09-25,จอมทอง,8,6.8482787499359645
2022-09-25,ดอนเมือง,4,6.75520378778675
2022-09-25,ทุ่งครุ,4,6.656067235510773
2022-09-25,บางรัก,13,13.600975708798586
2022-09-25,บางเขน,12,15.003560611733473
2022-09-25,ลาดกระบัง,20,18.99931986422467
2022-09-25,หลักสี่,4,7.311957110300929
2022-09-26,คันนายาว,1,5.778827779072407
2022-09-26,ดุสิต,6,6.0297459411602174
2022-09-26,บางซื่อ,7,9.854001156662877
2022-09-26,บางนา,12,12.09078384499644
2022-09-26,บางรัก,8,14.10630061916495
2022-09-26,ป้อมปราบศัตรูพ่าย,10,9.53369009993377
2022-09-26,ยานนาวา,3,8.08720949021525
2022-09-26,สวนหลวง,15,15.617677348979843
2022-09-26,สายไหม,8,8.362764413765024
2022-09-27,ดินแดง,6,12.391733950347191
2022-09-27,บางกะปิ,16,14.756355251535009
2022-09-27,ปทุมวัน,18,16.591135770107254
2022-09-27,ประเวศ,16,25.379995529491033
2022-09-27,พญาไท,12,8.261809321331112
2022-09-27,วังทองหลาง,6,7.199005495282807
2022-09-27,วัฒนา,12,17.282494462013315
2022-09-27,สวนหลวง,17,15.825928561162254
2022-09-28,บางกอกใหญ่,5,5.683059767921473
2022-09-28,บางซื่อ,12,9.293076380589396
2022-09-28,บางบอน,2,5.865299726498643
2022-09-28,บึงกุ่ม,4,13.849156503253662
2022-09-28,ภาษีเจริญ,10,8.378541697341278
2022-09-29,ดินแดง,6,15.080091376647852
2022-09-29,ทุ่งครุ,3,5.809892007916306
2022-09-29,ธนบุรี,12,9.651373865201135
2022-09-29,บางกะปิ,10,17.060036805157736
2022-09-29,บางซื่อ,3,11.81643768452756
2022-09-29,บางนา,17,7.402490195881159
2022-09-29,บางเขน,23,16.54799604107206
2022-09-29,ประเวศ,22,14.638681405897142
2022-09-29,พระนคร,5,7.488562585794789
2022-09-29,พระโขนง,9,7.22457131710799
2022-09-29,สายไหม,14,7.496435033276559
2022-09-30,ดินแดง,10,11.589263405265159
2022-09-30,ตลิ่งชัน,4,9.715761341565322
2022-09-30,ธนบุรี,6,10.78548580113486
2022-09-30,บางกอกน้อย,9,8.528635232878148
2022-09-30,บึงกุ่ม,5,7.16455464232272
2022-09-30,ป้อมปราบศัตรูพ่าย,7,8.15802678641379
2022-09-30,พระโขนง,5,9.192873604362356
2022-09-30,ราชเทวี,11,14.766499353279595
2022-09-30,วัฒนา,25,16.81365576837231
2022-09-30,หนองแขม,3,7.27277113076139
2022-09-30,หลักสี่,6,7.712955393217129
2022-09-30,เมืองสมุทรปราการ,1,5.554872934378372
2022-10-01,คลองสาน,1,6.7030217664156755
2022-10-01,จอมทอง,7,10.457400498979043
2022-10-01,พระโขนง,5,7.457879807110149
2022-10-01,ภาษีเจริญ,4,7.394398234605087
2022-10-01,สวนหลวง,11,12.389786322722824
2022-10-01,สายไหม,7,8.436118871631276
2022-10-01,หนองจอก,9,9.723215190621927
2022-10-02,คลองสาน,6,5.754825419111062
2022-10-02,จตุจักร,18,14.631328636283484
2022-10-02,ดินแดง,10,10.765820674459473
2022-10-02,ทุ่งครุ,9,7.5745241512242885
2022-10-02,บางกะปิ,22,12.76011460234507
2022-10-02,บางพลัด,8,7.662064832472893
2022-10-02,บางเขน,19,14.44588847135528
2022-10-02,ป้อมปราบศัตรูพ่าย,6,7.189887032729018
2022-10-02,ลาดกระบัง,10,16.410361419159052
2022-10-02,สวนหลวง,15,12.489476976804443
2022-10-03,คลองเตย,12,16.35915561341035
2022-10-03,จอมทอง,11,6.700122228026167
2022-10-03,บางบอน,3,5.766448476181203
2022-10-03,บางพลัด,10,8.643761578672738
2022-10-03,ปทุมวัน,10,16.316787537745757
2022-10-03,พญาไท,11,7.563887535160106
2022-10-03,ภาษีเจริญ,5,8.388566277823816
2022-10-03,มีนบุรี,11,7.2154273768906565
2022-10-03,ราชเทวี,7,11.753741221009275
2022-10-03,สวนหลวง,21,15.550627179723094
2022-10-04,คลองสาน,3,5.8091970220800055
2022-10-04,ดอนเมือง,15,12.603286727307998
2022-10-04,บางกอกใหญ่,2,5.547312367833469
2022-10-04,บางคอแหลม,1,6.638616036465143
2022-10-04,บางแค,9,16.806818922362826
2022-10-04,พระนคร,8,7.643150365314919
2022-10-04,มีนบุรี,7,10.123331642948543
2022-10-04,ยานนาวา,6,7.256901534049601
2022-10-04,ราชเทวี,10,12.480965742860155
2022-10-04,ราษฎร์บูรณะ,2,5.640292994348494
2022-10-04,สายไหม,13,9.765037676986166
2022-10-04,หนองจอก,11,7.497799788924736
2022-10-04,หลักสี่,13,13.85792335716334
2022-10-05,คลองสามวา,11,9.539844983879366
2022-10-05,ทุ่งครุ,2,6.825925405757376
2022-10-05,บางกะปิ,7,16.61193838581493
2022-10-05,บางนา,10,14.095476393881034
2022-10-05,บึงกุ่ม,5,9.17723607673196
2022-10-05,ปทุมวัน,13,13.92522430834617
2022-10-05,สวนหลวง,11,15.550627179723094
2022-10-05,สัมพันธวงศ์,1,5.448685869709471
2022-10-06,จอมทอง,6,6.611383417284479
2022-10-06,บางกอกใหญ่,2,5.706973472883667
2022-10-06,บางนา,11,9.857087854664028
2022-10-06,บางบอน,1,5.687394315840882
2022-10-06,ป้อมปราบศัตรูพ่าย,2,7.388249783420116
2022-10-06,มีนบุรี,2,7.126688566148968
2022-10-06,ราษฎร์บูรณะ,3,5.7999540993986916
2022-10-06,วัฒนา,8,16.796162816426943
2022-10-06,สายไหม,7,10.368610956677708
2022-10-06,หนองจอก,4,9.484756768953936
2022-10-07,จอมทอง,6,7.158880817624126
2022-10-07,บางกอกใหญ่,2,5.771354621862573
2022-10-07,ปทุมวัน,17,16.265721860482273
2022-10-07,พระโขนง,17,9.225132786152123
2022-10-07,ยานนาวา,5,8.040234128150338
2022-10-07,ลาดพร้าว,7,6.983190099181213
2022-10-07,ห้วยขวาง,22,12.017414851850742
2022-10-08,ทุ่งครุ,8,5.9149707099970295
2022-10-08,บางกอกน้อย,8,19.606605729853282
2022-10-08,บางบอน,1,5.9818361529208905
2022-10-08,บึงกุ่ม,8,6.6725267120592635
2022-10-08,มีนบุรี,1,7.365000189872669
2022-10-08,ราษฎร์บูรณะ,5,5.932942264533217
2022-10-08,ลาดพร้าว,5,7.773256104898456
2022-10-08,หนองจอก,1,7.979591749552678
2022-10-09,คันนายาว,2,5.732540346305759
2022-10-09,จอมทอง,4,7.848251215940509
2022-10-09,บางแค,4,36.38990655748115
2022-10-09,ประเวศ,24,23.851245839437542
2022-10-09,พระโขนง,26,7.0501065656164075
2022-10-10,คลองสามวา,6,7.2132279139750555
2022-10-10,จอมทอง,6,6.411872114297056
2022-10-10,ดินแดง,8,10.10170979167584
2022-10-10,ธนบุรี,6,10.386128784200116
2022-10-10,บางกอกน้อย,2,8.771629889014935
2022-10-10,บางนา,7,14.152246970532477
2022-10-10,บางบอน,2,5.799571121958238
2022-10-10,ป้อมปราบศัตรูพ่าย,3,7.081693367718337
2022-10-10,พญาไท,5,8.26483758871743
2022-10-10,พระนคร,6,7.494580954814738
2022-10-10,พระโขนง,8,18.697572110261675
2022-10-10,ภาษีเจริญ,5,12.193188835728705
2022-10-10,วัฒนา,15,16.20031740071085
2022-10-11,คลองสามวา,6,7.8585770017783645
2022-10-11,คันนายาว,1,5.552871549941283
2022-10-11,จอมทอง,2,7.043443179201221
2022-10-11,ปทุมวัน,16,13.918732167168457
2022-10-11,พระโขนง,10,8.241864502856869
2022-10-11,ลาดกระบัง,18,16.48345024802718
2022-10-11,ห้วยขวาง,20,11.918226828796707
2022-10-12,คลองสามวา,12,7.849076462297894
2022-10-12,จอมทอง,5,6.196837990879654
2022-10-12,ทวีวัฒนา,5,5.632589176515583
2022-10-12,ทุ่งครุ,3,5.526381212360483
2022-10-12,บางคอแหลม,5,9.450516841042646
2022-10-12,บางซื่อ,8,9.563751989982563
2022-10-12,พญาไท,4,9.95247585317177
2022-10-12,พระนคร,10,7.209265231629542
2022-10-12,มีนบุรี,12,9.821516795122061
2022-10-12,ยานนาวา,4,7.804081263867263
2022-10-12,สวนหลวง,13,15.977951250143064
2022-10-12,หนองจอก,5,9.480654080363259
2022-10-13,คลองสามวา,3,11.188189268683443
2022-10-13,ทวีวัฒนา,3,5.918572426929242
2022-10-13,ธนบุรี,9,7.062359411081232
2022-10-13,บางพลัด,10,10.138349316734384
2022-10-13,พญาไท,3,7.130002401474728
2022-10-13,ภาษีเจริญ,9,7.78285460852346
2022-10-13,มีนบุรี,4,10.813675955809847
2022-10-13,สวนหลวง,8,14.673389087663134
2022-10-13,สาทร,15,10.344072868934719
2022-10-14,คลองสามวา,7,7.060051676499254
2022-10-14,จอมทอง,8,8.616416977847967
2022-10-14,ดอนเมือง,4,6.3554185024959695
2022-10-14,ตลิ่งชัน,12,7.862442262310435
2022-10-14,ทวีวัฒนา,1,5.698518053018493
2022-10-14,บางกะปิ,17,12.899258109967288
2022-10-14,บางพลัด,7,9.757996181976326
2022-10-14,ลาดกระบัง,31,18.35747652595615
2022-10-14,สะพานสูง,4,7.268048832990431
2022-10-14,สาทร,5,11.61839937821845
2022-10-14,สายไหม,13,7.18049057775943
2022-10-14,ห้วยขวาง,5,10.056469392518782
2022-10-15,ดอนเมือง,4,6.337553571225355
2022-10-15,ตลิ่งชัน,14,10.633655722088065
2022-10-15,บางคอแหลม,5,7.227023481469374
2022-10-15,บางรัก,7,11.568160080909662
2022-10-15,พญาไท,5,9.860442876592959
2022-10-15,พระโขนง,8,7.861633971743098
2022-10-15,ราชเทวี,7,10.776042313601984
2022-10-15,ราษฎร์บูรณะ,4,5.8305819627091955
2022-10-15,หนองจอก,2,11.720002019972737
2022-10-16,คลองสามวา,7,7.825044872111553
2022-10-16,ทุ่งครุ,4,6.450659764655887
2022-10-16,ธนบุรี,4,7.308211904662801
2022-10-16,บางคอแหลม,1,6.597542445680356
2022-10-16,ป้อมปราบศัตรูพ่าย,6,7.227970476789328
2022-10-16,พระนคร,5,8.104618733300608
2022-10-16,วังทองหลาง,1,6.868753629487043
2022-10-16,หนองแขม,2,6.511240494819681
2022-10-17,คลองสาน,5,5.612853159786718
2022-10-17,คลองสามวา,4,7.99549708769747
2022-10-17,บางขุนเทียน,14,12.749124429841588
2022-10-17,ภาษีเจริญ,3,6.956213125080059
2022-10-17,วัฒนา,15,13.33673931792536
2022-10-17,หนองแขม,3,5.632589176515583
2022-10-17,ห้วยขวาง,7,11.44787355200872
2022-10-18,ดอนเมือง,7,6.169819226955107
2022-10-18,บางแค,6,14.582968466840763
2022-10-18,พญาไท,13,7.978681094983126
2022-10-18,ราชเทวี,11,17.505766827658224
2022-10-18,วังทองหลาง,13,7.211262909502166
2022-10-18,วัฒนา,11,16.53302945851495
2022-10-18,หนองจอก,6,12.156691893649901
2022-10-18,หลักสี่,6,6.734495268462018
2022-10-18,ห้วยขวาง,10,11.113930694374677
2022-10-19,คลองเตย,19,12.746298034197483
2022-10-19,ดินแดง,12,12.062901272277037
2022-10-19,ทวีวัฒนา,1,6.5109422777628225
2022-10-19,ธนบุรี,9,8.047952740334866
2022-10-19,บางกอกน้อย,5,9.625445882498525
2022-10-19,บางกอกใหญ่,4,5.326700008692074
2022-10-19,บางกะปิ,7,16.242077349214533
2022-10-19,บางคอแหลม,3,6.397732925636076
2022-10-19,บางซื่อ,6,11.92931435066218
2022-10-19,บางนา,5,11.622748781393733
2022-10-19,บางพลัด,3,7.060893191612905
2022-10-19,พญาไท,5,11.61815867078189
2022-10-19,พระนคร,9,10.608568228024364
2022-10-19,วัฒนา,16,13.97484207568024
2022-10-20,คลองเตย,10,17.707973752711013
2022-10-20,คันนายาว,6,5.557445441204382
2022-10-20,ดอนเมือง,4,6.424738248524866
2022-10-20,บางคอแหลม,9,6.342325207053738
2022-10-20,ยานนาวา,4,6.914151944122741
2022-10-20,สวนหลวง,9,12.770859215800126
2022-10-20,สายไหม,3,9.386565050014664
2022-10-20,หนองจอก,3,6.990440849704521
2022-10-21,ทวีวัฒนา,2,5.898049114481415
2022-10-21,บางกอกน้อย,5,8.521993680740547
2022-10-21,บางบอน,7,5.708298537609522
2022-10-21,บึงกุ่ม,6,7.450713049705252
2022-10-21,พระนคร,8,7.530044514019217
2022-10-21,ลาดกระบัง,10,20.371414332727642
2022-10-21,วัฒนา,9,16.540841138441372
2022-10-21,สัมพันธวงศ์,1,5.437403789027821
2022-10-22,คลองสามวา,3,7.839790734374674
2022-10-22,จอมทอง,8,6.474392580045446
2022-10-22,ดินแดง,5,12.256750931275992
2022-10-22,ทวีวัฒนา,2,5.64958889290398
2022-10-22,บางเขน,7,13.790633488064003
2022-10-22,พระโขนง,5,7.005966021157297
2022-10-22,หนองจอก,1,7.082593956917219
2022-10-23,คลองสามวา,3,7.0228366400215
2022-10-23,ธนบุรี,5,12.33271941926566
2022-10-23,บางกอกน้อย,1,12.269680834063184
2022-10-23,บางกอกใหญ่,5,5.3834256062522545
2022-10-23,บางบอน,1,5.547238489198061
2022-10-23,บางรัก,1,8.932449074851357
2022-10-23,ปทุมวัน,4,12.040599066131303
2022-10-23,พญาไท,2,7.212009581735584
2022-10-23,ลาดกระบัง,21,14.446873309765333
2022-10-23,วังทองหลาง,8,6.9371022841173655
2022-10-23,สาทร,11,7.0228366400215
2022-10-23,หลักสี่,7,7.127859198219331
2022-10-24,จอมทอง,2,7.168352692186547
2022-10-24,ตลิ่งชัน,6,7.058789504334842
2022-10-24,บางกอกน้อย,2,7.309252311252439
2022-10-24,บึงกุ่ม,5,6.581956692358344
2022-10-24,ภาษีเจริญ,9,7.366986516134761
2022-10-24,ยานนาวา,1,6.951436369909166
2022-10-24,ลาดพร้าว,4,8.022064062496291
2022-10-24,วังทองหลาง,2,8.192980040477993
2022-10-24,สาทร,6,10.349582646095346
2022-10-25,คลองสามวา,3,6.940392335069944
2022-10-25,คันนายาว,5,5.58024589024338
2022-10-25,บางกอกน้อย,5,7.330636655227617
2022-10-25,บางแค,17,14.201272630949685
2022-10-25,ป้อมปราบศัตรูพ่าย,6,7.054718047739124
2022-10-25,สวนหลวง,10,12.912638363888536
2022-10-25,สาทร,7,7.902941140180793
2022-10-25,หนองแขม,3,5.686453854398481
2022-10-26,คลองสาน,2,6.5042262254819265
2022-10-26,คลองสามวา,7,7.044305527587419
2022-10-26,คลองเตย,11,13.574773896657646
2022-10-26,ดินแดง,8,13.678807981484178
2022-10-26,บางกะปิ,9,13.51268274255585
2022-10-26,บางพลัด,5,8.214310345043092
2022-10-26,บึงกุ่ม,2,6.622880434193256
2022-10-26,ประเวศ,13,14.033779193861188
2022-10-26,มีนบุรี,9,7.099713246169754
2022-10-26,สาทร,5,8.049361765580368
2022-10-27,คลองสามวา,4,8.028135110236564
2022-10-27,ธนบุรี,6,9.56721008862866
2022-10-27,บางกอกน้อย,5,7.323515714895291
2022-10-27,บางพลัด,7,7.4213142851975835
2022-10-27,พระนคร,2,8.107575018775899
2022-10-27,ภาษีเจริญ,6,7.101353842267895
2022-10-27,มีนบุรี,6,9.330072478170825
2022-10-27,สาทร,7,7.350861943289198
2022-10-27,ห้วยขวาง,5,12.335488611502722
2022-10-28,จอมทอง,6,6.320313495557285
2022-10-28,ทุ่งครุ,3,5.675691268066184
2022-10-28,บางซื่อ,6,9.314698291245318
2022-10-28,ประเวศ,13,13.898190427169714
2022-10-28,ป้อมปราบศัตรูพ่าย,5,7.068921155951519
2022-10-28,พระนคร,9,7.33274073630717
2022-10-28,มีนบุรี,8,7.916306940193333
2022-10-28,ราษฎร์บูรณะ,7,5.721318502057491
2022-10-28,ลาดกระบัง,19,16.184833088087785
2022-10-28,สาทร,7,8.062727565592906
2022-10-28,สายไหม,6,7.8358920750901815
2022-10-28,หนองแขม,9,5.951913792364313
2022-10-28,หลักสี่,8,6.802563054557311
2022-10-29,คันนายาว,5,5.744298284221805
2022-10-29,จอมทอง,6,7.061531791580094
2022-10-29,บางกะปิ,10,13.13677183294152
2022-10-29,บางรัก,8,13.07458555468753
2022-10-29,บึงกุ่ม,3,6.805784339334619
2022-10-29,พระนคร,6,9.468282818873798
2022-10-29,ลาดกระบัง,14,15.976660348376488
2022-10-29,สวนหลวง,4,12.5226583629602
2022-10-29,สัมพันธวงศ์,3,5.528811254222441
2022-10-29,ห้วยขวาง,10,12.246433665413381
2022-10-30,จอมทอง,7,6.913668974749744
2022-10-30,ดุสิต,5,5.838534841184273
2022-10-30,ตลิ่งชัน,7,7.958627770848949
2022-10-30,บางกะปิ,5,12.475368827082018
2022-10-30,บางแค,7,27.30009927738085
2022-10-30,พระนคร,8,8.140303463844115
2022-10-30,มีนบุรี,4,7.08067983511642
2022-10-30,ลาดกระบัง,9,14.283083180697213
2022-10-30,วัฒนา,4,13.339288658988531
2022-10-30,สัมพันธวงศ์,2,5.178044465095722
2022-10-30,หนองแขม,4,5.481623146013937
2022-10-31,ธนบุรี,4,8.412792008440059
2022-10-31,บางกอกใหญ่,3,5.770461129506105
2022-10-31,บางนา,6,7.43274396726081
2022-10-31,บางพลัด,7,7.177286528410467
2022-10-31,ยานนาวา,4,8.168920531972457
2022-10-31,วัฒนา,16,11.773330862334241
2022-10-31,สัมพันธวงศ์,1,5.364758860244015
2022-11-01,คลองสามวา,6,7.38273546697246
2022-11-01,คลองเตย,7,13.681461942564136
2022-11-01,จตุจักร,13,18.02261598326011
2022-11-01,บางกอกน้อย,4,8.010035393239027
2022-11-01,ป้อมปราบศัตรูพ่าย,7,7.251200920715741
2022-11-01,วัฒนา,10,16.553111313174888
2022-11-02,คันนายาว,4,5.594665760357186
2022-11-02,ดอนเมือง,3,7.352653806624569
2022-11-02,ตลิ่งชัน,5,7.246651091805293
2022-11-02,ทุ่งครุ,7,6.098689830169675
2022-11-02,บางกอกใหญ่,2,5.737697507777179
2022-11-02,บางกะปิ,6,13.083175392869418
2022-11-02,บางขุนเทียน,8,13.862855624646688
2022-11-02,บางพลัด,5,10.939869042498588
2022-11-02,ปทุมวัน,9,14.050574635016062
2022-11-02,พระนคร,6,10.6786029148105
2022-11-02,ลาดกระบัง,14,13.466232990633207
2022-11-02,วัฒนา,13,13.664764718995874
2022-11-02,สะพานสูง,4,7.617043410728573
2022-11-02,ห้วยขวาง,15,11.985203879159222
2022-11-03,คลองสาน,2,6.064116043649767
2022-11-03,คลองสามวา,6,7.33319043963138
2022-11-03,ดอนเมือง,1,6.563603184727702
2022-11-03,บางกอกน้อย,6,12.603967058774707
2022-11-03,บางกะปิ,6,12.894717271413759
2022-11-03,บางขุนเทียน,12,12.619627087757697
2022-11-03,บึงกุ่ม,3,6.700336130502889
2022-11-03,วังทองหลาง,9,7.192048365144909
2022-11-04,บางคอแหลม,3,6.768807593423669
2022-11-04,บางเขน,10,13.772379929885961
2022-11-04,บางแค,9,18.48494141069035
2022-11-04,ป้อมปราบศัตรูพ่าย,10,8.075701083584242
2022-11-04,พระโขนง,8,11.079734791288924
2022-11-04,ราชเทวี,13,12.39147353508183
2022-11-04,สัมพันธวงศ์,5,5.454892756769462
2022-11-04,หนองแขม,6,6.064397260775472
2022-11-05,คันนายาว,2,6.04639095999488
2022-11-05,ตลิ่งชัน,7,9.24003894605765
2022-11-05,บางกะปิ,10,16.402599033632367
2022-11-05,บางคอแหลม,3,6.760627312554422
2022-11-05,ราษฎร์บูรณะ,2,6.663161389475962
2022-11-05,ลาดพร้าว,5,7.837810911972444
2022-11-05,สวนหลวง,9,14.794975594652016
2022-11-05,หนองจอก,3,7.980777127162897
2022-11-05,หนองแขม,3,6.777289016357318
2022-11-06,ทวีวัฒนา,8,5.817847543648443
2022-11-06,ทุ่งครุ,2,5.825767206374698
2022-11-06,บางขุนเทียน,11,12.40515571672515
2022-11-06,บางนา,5,7.259157073633325
2022-11-06,บางพลัด,5,7.31025605048476
2022-11-06,บางรัก,15,9.978482348852092
2022-11-06,บางแค,17,30.33381651875619
2022-11-06,พระโขนง,2,7.821714693631097
2022-11-06,ภาษีเจริญ,7,7.97966681958914
2022-11-06,มีนบุรี,2,7.146143420417961
2022-11-06,ลาดกระบัง,13,15.070815023033285
2022-11-06,วังทองหลาง,4,8.012412269709568
2022-11-06,หลักสี่,11,7.196863083134846
2022-11-07,ทวีวัฒนา,5,7.302386198086462
2022-11-07,บางบอน,8,9.986608567529254
2022-11-07,บางพลัด,5,7.597357611917547
2022-11-07,ปทุมวัน,12,11.911797985485808
2022-11-07,พญาไท,5,7.611059103197031
2022-11-07,มีนบุรี,8,7.126688566148968
2022-11-07,ลาดกระบัง,7,15.559447472288221
2022-11-07,สาทร,10,7.268635632557391
2022-11-07,หนองแขม,4,5.94359822759994
2022-11-08,คลองเตย,18,11.860459412476072
2022-11-08,ดินแดง,4,13.862392986494697
2022-11-08,ทวีวัฒนา,4,6.115453851132245
2022-11-08,บางกอกใหญ่,2,5.5719960515222935
2022-11-08,บางบอน,5,7.241805467922669
2022-11-08,บางพลัด,7,7.597357611917547
2022-11-08,บางเขน,6,15.710353287052985
2022-11-08,ราชเทวี,8,12.126221322007726
2022-11-08,วัฒนา,12,18.89361749181037
2022-11-08,สะพานสูง,7,6.962342050503577
2022-11-08,หนองแขม,6,6.030070175026177
2022-11-09,คลองสาน,1,8.763231891662082
2022-11-09,คลองสามวา,8,8.135232956032201
2022-11-09,ดินแดง,15,10.072955122201432
2022-11-09,ตลิ่งชัน,3,7.126688566148968
2022-11-09,บางเขน,13,12.467026943283184
2022-11-09,บางแค,4,14.478959941908858
2022-11-09,พญาไท,3,7.266317518319026
2022-11-09,พระนคร,6,7.432052295900076
2022-11-09,ภาษีเจริญ,2,7.183736880829445
2022-11-09,ลาดพร้าว,3,7.8423579635518905
2022-11-09,สาทร,5,8.071863526568432
2022-11-09,หลักสี่,9,7.1349177792543
2022-11-09,ห้วยขวาง,9,11.829337693844892
2022-11-10,คลองเตย,13,13.581715546934154
2022-11-10,ดุสิต,4,6.078144963501168
2022-11-10,ทวีวัฒนา,2,5.850371367531002
2022-11-10,ธนบุรี,8,10.317392569185882
2022-11-10,บางขุนเทียน,5,15.39318408481438
2022-11-10,บางพลัด,1,8.134043298424668
2022-11-10,บางแค,11,12.554161021265902
2022-11-10,บึงกุ่ม,2,6.635781323428901
2022-11-10,ภาษีเจริญ,5,7.128329162247108
2022-11-10,ลาดกระบัง,14,15.64372522046419
2022-11-10,วังทองหลาง,7,7.4340499737727
2022-11-10,สัมพันธวงศ์,3,5.584084091958873
2022-11-11,จอมทอง,3,7.568871284560062
2022-11-11,ตลิ่งชัน,7,9.610405819285216
2022-11-11,ทวีวัฒนา,7,5.693944161755394
2022-11-11,บางขุนเทียน,1,11.608348910634287
2022-11-11,บางนา,3,7.115565919228734
2022-11-11,บางพลัด,5,7.1041362371655055
2022-11-11,บางเขน,20,13.691098401966656
2022-11-11,ปทุมวัน,12,15.781616691024777
2022-11-11,มีนบุรี,3,9.2768879298481
2022-11-11,ยานนาวา,9,7.244431765992887
2022-11-11,ราษฎร์บูรณะ,7,8.165656887828266
2022-11-11,สาทร,8,11.330028107522907
2022-11-11,หนองแขม,5,5.725008390599293
2022-11-12,จตุจักร,16,19.909718526899763
2022-11-12,จอมทอง,9,6.32446373908413
2022-11-12,ดินแดง,10,10.87885065615428
2022-11-12,ดุสิต,3,6.484776354134775
2022-11-12,ตลิ่งชัน,6,7.986211359774248
2022-11-12,บางกอกใหญ่,1,5.539257876605637
2022-11-12,บางขุนเทียน,10,10.874892877531273
2022-11-12,บางซื่อ,11,10.49416892320248
2022-11-12,วังทองหลาง,2,7.890975562371516
2022-11-12,สาทร,4,8.202881903254415
2022-11-12,หนองจอก,2,7.22875247342822
2022-11-13,จอมทอง,3,8.9792720915197
2022-11-13,ดุสิต,5,5.710268598795815
2022-11-13,บางพลัด,6,7.087468986214226
2022-11-13,สาทร,2,7.009895703973515
2022-11-13,หนองจอก,6,6.954487985391178
2022-11-14,คลองสาน,2,5.557445441204382
2022-11-14,บางกอกน้อย,5,7.27677197734472
2022-11-14,บางคอแหลม,5,6.342325207053738
2022-11-14,บึงกุ่ม,5,6.820164453429801
2022-11-14,ปทุมวัน,13,13.186387619142186
2022-11-14,พระนคร,3,7.216386171961868
2022-11-14,สะพานสูง,9,7.769294767321702
2022-11-14,สาทร,7,6.990440849704521
2022-11-14,ห้วยขวาง,6,10.153903483934359
2022-11-15,คลองเตย,10,13.093547012447
2022-11-15,จตุจักร,14,18.890897738413457
2022-11-15,ดอนเมือง,4,6.169819226955107
2022-11-15,ธนบุรี,9,10.37497145460389
2022-11-15,บางนา,6,7.127730592258471
2022-11-15,ปทุมวัน,11,15.557802803419557
2022-11-15,ยานนาวา,2,9.834425312208563
2022-11-15,ราชเทวี,11,25.959990557669784
2022-11-15,วังทองหลาง,3,6.868838173077785
2022-11-15,สะพานสูง,3,8.793410478846383
2022-11-15,สัมพันธวงศ์,1,5.310894182361118
2022-11-15,สาทร,4,7.99549708769747
2022-11-15,หนองแขม,3,5.918572426929242
2022-11-15,ห้วยขวาง,12,11.113930694374677
2022-11-16,จตุจักร,12,18.218717268805758
2022-11-16,จอมทอง,3,6.160969670157051
2022-11-16,ทุ่งครุ,6,5.526381212360483
2022-11-16,ธนบุรี,7,9.679530358400227
2022-11-16,บึงกุ่ม,1,7.437347249692712
2022-11-16,ป้อมปราบศัตรูพ่าย,6,6.9454456512738885
2022-11-16,มีนบุรี,8,6.990440849704521
2022-11-16,ราษฎร์บูรณะ,3,5.658480393778026
2022-11-16,วังทองหลาง,1,6.9047064938003855
2022-11-17,ทวีวัฒนา,5,5.528675983998109
2022-11-17,บางคอแหลม,5,6.397732925636076
2022-11-17,ป้อมปราบศัตรูพ่าย,2,7.840306104709461
2022-11-17,พญาไท,6,7.381151098594169
2022-11-17,สัมพันธวงศ์,1,5.341958411205018
2022-11-17,สาทร,10,9.431560248445294
2022-11-17,หนองจอก,7,7.2969972654063
2022-11-18,คลองสามวา,1,7.060051676499254
